Station,transmission_rate,log_transmission_rate,ground_lit,sat_lit,elevation_class
431 - PE0SAT-11,0.04219409282700422,-3.1654750481410856,True,True,Low
1864 - SA2KNG Omni UHF/VHF,0.19444444444444445,-1.6376087894007967,True,True,Medium
3122 - Lovets,0.03170028818443804,-3.4514295071484886,True,True,Medium
71 - PV8DX,0.04186046511627907,-3.1734134507914433,True,True,Medium
2968 - UX5UL,0.08303886925795052,-2.4884464764931242,True,True,High
3122 - Lovets,0.006734006734006734,-5.000584958242754,True,True,Low
431 - PE0SAT-11,0.043478260869565216,-3.1354942159291497,True,True,High
1696 - PE0SAT-31,0.005434782608695652,-5.214935757608986,True,True,High
2173 - PE0SAT-21,0.019021739130434784,-3.9621727891136174,True,True,High
2173 - PE0SAT-21,0.020527859237536656,-3.8859723282282035,True,True,Medium
71 - PV8DX,0.01845018450184502,-3.9926809084456005,False,True,Low
431 - PE0SAT-11,0.01971830985915493,-3.9262076404201025,True,True,Medium
4188 - ISAE.Supaero UHF,0.019490254872563718,-3.937840688454087,True,True,Low
71 - PV8DX,0.006289308176100629,-5.0689042022202315,True,True,Low
431 - PE0SAT-11,0.20477815699658702,-1.5858280467949666,True,True,Low
71 - PV8DX,0.00516795865633075,-5.2652775124698366,False,True,Low
71 - PV8DX,0.0022988505747126436,-6.075346031088684,False,True,Medium
1696 - PE0SAT-31,0.008944543828264758,-4.716711560720999,True,True,Medium
3508 - KEREL-UHF-RLP,0.12345679012345678,-2.0918640616783932,True,True,Low
2968 - UX5UL,0.0931899641577061,-2.3731152437998837,True,True,High
431 - PE0SAT-11,0.12035398230088495,-2.1173180259703344,True,True,High
2173 - PE0SAT-21,0.01791044776119403,-4.022371062597012,True,True,Low
71 - PV8DX,0.007731958762886598,-4.862393050955164,True,True,Low
2987 - VU2JEK_Nitin,0.047267355982274745,-3.0519353701125485,False,True,Medium
2968 - UX5UL,0.0380952380952381,-3.2676659890376327,True,True,Low
71 - PV8DX,0.13494809688581316,-2.0028650419827856,False,True,Low
431 - PE0SAT-11,0.027842227378190254,-3.5812014403157475,True,True,Low
431 - PE0SAT-11,0.032454361054766734,-3.4279204518029087,True,True,Low
2173 - PE0SAT-21,0.02434077079107505,-3.71560252425469,True,True,Low
71 - PV8DX,0.0630841121495327,-2.763286329577468,False,True,Medium
2173 - PE0SAT-21,0.04739336492890995,-3.0492730404820207,True,True,Low
3122 - Lovets,0.24719101123595505,-1.397593916373824,True,True,High
1466 - PE0SAT-12,0.07777777777777778,-2.5538995212749516,True,True,Medium
2968 - UX5UL,0.12727272727272726,-2.0614230361771577,True,True,Medium
4188 - ISAE.Supaero UHF,0.029619181946403384,-3.5193330888087044,True,True,High
71 - PV8DX,0.01951219512195122,-3.9367156180185177,False,True,Medium
2173 - PE0SAT-21,0.04239401496259352,-3.160748083250353,True,True,Low
3122 - Lovets,0.12307692307692308,-2.094945728215801,True,True,Medium
431 - PE0SAT-11,0.07801418439716312,-2.5508646175797978,True,True,High
2173 - PE0SAT-21,0.0673758865248227,-2.697468091771673,True,True,High
71 - PV8DX,0.09405940594059406,-2.3638287182347644,True,True,Medium
3122 - Lovets,0.0581039755351682,-2.8455211917308127,True,True,Medium
71 - PV8DX,0.01875,-3.9765615265657175,False,True,Low
71 - PV8DX,0.010067114093959731,-4.598481197837295,True,True,Low
2650 - 9V1KG,0.06513409961685823,-2.7313070632664775,True,True,Medium
431 - PE0SAT-11,0.014732965009208104,-4.2176677782541,True,True,Medium
2173 - PE0SAT-21,0.10128913443830571,-2.2897761347014645,True,True,Medium
431 - PE0SAT-11,0.004166666666666667,-5.480638923341991,True,True,Low
2650 - 9V1KG,0.025225225225225224,-3.679910784131176,True,True,High
2173 - PE0SAT-21,0.005836575875486381,-5.1436109767870555,True,True,Low
2410 - GAO UHF,0.0182328190743338,-4.00453206295276,True,True,High
2173 - PE0SAT-21,0.05152671755725191,-2.965654818316713,True,True,Low
431 - PE0SAT-11,0.022935779816513763,-3.775057150354989,True,True,Low
2173 - PE0SAT-21,0.03473491773308958,-3.360009823255541,True,True,Medium
2173 - PE0SAT-21,0.01968503937007874,-3.927896354584436,True,True,Low
71 - PV8DX,0.0045351473922902496,-5.395897694886901,False,True,High
431 - PE0SAT-11,0.01910828025477707,-3.9576335166801986,True,True,Low
2173 - PE0SAT-21,0.004246284501061571,-5.461710913456472,True,True,Low
2173 - PE0SAT-21,0.1457725947521866,-1.9257074417377937,False,True,Low
3122 - Lovets,0.06128133704735376,-2.792279935129963,True,True,High
4188 - ISAE.Supaero UHF,0.08757062146892655,-2.4353097086486284,True,True,High
2173 - PE0SAT-21,0.040892193308550186,-3.1968161068034684,True,True,Low
3508 - KEREL-UHF-RLP,0.12376237623762376,-2.089391872533004,True,True,High
4188 - ISAE.Supaero UHF,0.06695156695156695,-2.7037858023157524,True,True,Medium
2173 - PE0SAT-21,0.015151515151515152,-4.189654742026425,True,True,Low
431 - PE0SAT-11,0.09285714285714286,-2.3766930651477676,True,True,High
431 - PE0SAT-11,0.026217228464419477,-3.641338509344936,True,True,Medium
3508 - KEREL-UHF-RLP,0.014705882352941176,-4.219507705176107,True,True,Low
431 - PE0SAT-11,0.031192660550458717,-3.467572450607028,True,True,Medium
2173 - PE0SAT-21,0.03486238532110092,-3.3563468154968037,True,True,Medium
2410 - GAO UHF,0.009887005649717515,-4.616533944638406,True,True,High
431 - PE0SAT-11,0.023076923076923078,-3.7689221617874726,True,True,Medium
2410 - GAO UHF,0.02247191011235955,-3.7954891891721947,True,True,High
2410 - GAO UHF,0.002844950213371266,-5.86220971125072,True,True,Medium
431 - PE0SAT-11,0.09576427255985268,-2.345865601352508,True,True,Medium
71 - PV8DX,0.020454545454545454,-3.8895501495760874,False,True,High
431 - PE0SAT-11,0.008368200836820083,-4.783316371371566,True,True,Low
4188 - ISAE.Supaero UHF,0.009915014164305949,-4.6137050884379285,True,True,High
1675 - MAUSyagi,0.04,-3.2188758248682006,True,True,High
431 - PE0SAT-11,0.05244122965641953,-2.948062171535861,True,True,High
2410 - GAO UHF,0.10059171597633136,-2.2966853708668573,True,True,Medium
2410 - GAO UHF,0.0028694404591104736,-5.853638230200579,True,True,Medium
431 - PE0SAT-11,0.04655493482309125,-3.067122269640664,True,True,Medium
2173 - PE0SAT-21,0.03165735567970205,-3.4527847504526488,True,True,Medium
1864 - SA2KNG Omni UHF/VHF,0.13333333333333333,-2.0149030205422647,True,True,High
1675 - MAUSyagi,0.02127659574468085,-3.8501476017100584,True,True,High
4188 - ISAE.Supaero UHF,0.1699438202247191,-1.7722873658152347,True,True,High
1675 - MAUSyagi,1.3795180722891567,0.32173421519769646,True,True,High
431 - PE0SAT-11,0.026881720430107527,-3.6163087612791007,False,True,Low
2173 - PE0SAT-21,0.14516129032258066,-1.929909807708872,False,True,Low
2173 - PE0SAT-21,0.009041591320072333,-4.7059200890882344,True,True,High
2173 - PE0SAT-21,0.014326647564469915,-4.2456340097683265,True,True,Low
1466 - PE0SAT-12,0.07222222222222222,-2.6280074934286737,True,True,High
71 - PV8DX,0.0339943342776204,-3.381561407145296,True,True,Low
4188 - ISAE.Supaero UHF,0.11475409836065574,-2.164963715117998,True,True,Low
71 - PV8DX,0.009146341463414634,-4.694401319716034,True,True,Low
2968 - UX5UL,0.15076335877862596,-1.8920438318540207,True,True,Medium
431 - PE0SAT-11,0.007858546168958742,-4.846153655430633,True,True,Low
1864 - SA2KNG Omni UHF/VHF,0.1,-2.3025850929940455,True,True,High
71 - PV8DX,0.17721518987341772,-1.7303905228517629,False,True,Medium
71 - PV8DX,0.06009615384615385,-2.8118094353930627,True,True,Medium
431 - PE0SAT-11,0.006198347107438017,-5.083472618048522,True,True,Low
2173 - PE0SAT-21,0.08677685950413223,-2.4444152884332633,True,True,Low
71 - PV8DX,0.02242152466367713,-3.7977338590260183,True,True,High
431 - PE0SAT-11,0.010869565217391304,-4.5217885770490405,True,True,High
2173 - PE0SAT-21,0.034420289855072464,-3.3691090671106547,True,True,High
1675 - MAUSyagi,0.22432432432432434,-1.4946623978416722,True,True,High
4188 - ISAE.Supaero UHF,0.046742209631728045,-3.0631076760267617,True,True,High
71 - PV8DX,0.011627906976744186,-4.454347296253507,True,True,Medium
431 - PE0SAT-11,0.11382113821138211,-2.173127025757159,False,True,Low
3122 - Lovets,0.04335260115606936,-3.138388573955514,True,True,Medium
4188 - ISAE.Supaero UHF,0.0014184397163120568,-6.558197802812269,True,True,High
2968 - UX5UL,0.030575539568345324,-3.487554950194366,True,True,High
431 - PE0SAT-11,0.06866952789699571,-2.6784497313259195,True,True,Low
4188 - ISAE.Supaero UHF,0.016286644951140065,-4.117409835153096,True,True,Low
2173 - PE0SAT-21,0.10040160642570281,-2.298577071596507,True,True,Low
71 - PV8DX,0.019464720194647202,-3.9391516728163984,True,True,Medium
3122 - Lovets,0.28690807799442897,-1.2485934002586432,True,True,High
2173 - PE0SAT-21,0.06459948320413436,-2.739548868161581,False,True,Low
1466 - PE0SAT-12,0.12777777777777777,-2.0574626349610607,True,True,High
71 - PV8DX,0.006864988558352402,-4.981320906427481,False,True,Medium
2968 - UX5UL,0.025594149908592323,-3.6653914728067227,True,True,Medium
2173 - PE0SAT-21,0.0018115942028985507,-6.313548046277095,True,True,Medium
4188 - ISAE.Supaero UHF,0.005673758865248227,-5.171903441692378,True,True,High
4188 - ISAE.Supaero UHF,0.029787234042553193,-3.5136753650888455,True,True,High
2125 - M0GLU,0.028106508875739646,-3.5717540968765236,True,True,Low
431 - PE0SAT-11,0.01651376146788991,-4.103561217327025,True,True,Medium
1675 - MAUSyagi,0.042666666666666665,-3.1543373037306295,True,True,High
431 - PE0SAT-11,0.01675977653631285,-4.088773517172645,True,True,Medium
1696 - PE0SAT-31,0.09683426443202979,-2.3347543759274374,True,True,Medium
2173 - PE0SAT-21,0.074487895716946,-2.5971186403949282,True,True,Medium
1675 - MAUSyagi,0.03470031545741325,-3.36100650107891,True,True,Medium
3122 - Lovets,0.002785515320334262,-5.883322388488279,True,True,High
2968 - UX5UL,0.03639846743295019,-3.3132286087161984,True,True,Medium
1696 - PE0SAT-31,0.1694915254237288,-1.7749523509116738,True,True,Medium
3508 - KEREL-UHF-RLP,0.09206349206349207,-2.385276808839159,True,True,Medium
3508 - KEREL-UHF-RLP,0.021634615384615384,-3.8334606829250437,True,True,Low
1675 - MAUSyagi,0.008086253369272238,-4.817589773939325,True,True,High
2173 - PE0SAT-21,0.03944315545243619,-3.2328947460475317,True,True,Low
2968 - UX5UL,0.05128205128205128,-2.9704144655697013,True,True,Medium
4188 - ISAE.Supaero UHF,0.0953058321479374,-2.350664272419699,True,True,High
2968 - UX5UL,0.014414414414414415,-4.239526572066598,True,True,High
1696 - PE0SAT-31,0.04512635379061372,-3.098288861879083,True,True,High
1675 - MAUSyagi,0.0273224043715847,-3.6000482404073204,True,True,Medium
2968 - UX5UL,5.287003610108303,1.6652516600804497,True,True,High
1864 - SA2KNG Omni UHF/VHF,1.711111111111111,0.537142932083364,True,True,High
1861 - LW2DYB,0.14537444933920704,-1.9284424560149225,False,True,Medium
2173 - PE0SAT-21,0.04411764705882353,-3.120895416507997,True,True,Low
1861 - LW2DYB,1.1143790849673203,0.10829737533113605,False,True,High
1864 - SA2KNG Omni UHF/VHF,0.2611111111111111,-1.3428092491801518,True,True,High
91 - M0EYT / 2E0NOG,0.6114864864864865,-0.4918624230582346,True,True,High
2125 - M0GLU,0.06772334293948126,-2.692324358796746,True,True,Medium
2012 - SP7THR-UHF,0.36863543788187375,-0.9979470965286947,True,True,Medium
2012 - SP7THR-UHF,0.16359918200409,-1.8103358548009905,True,True,Medium
2012 - SP7THR-UHF,0.7698412698412699,-0.2615709284480951,True,True,High
2968 - UX5UL,5.186813186813187,1.6461194790687055,True,True,Medium
2968 - UX5UL,2.7192118226600983,1.0003420672353078,True,True,Low
2173 - PE0SAT-21,1.6556169429097607,0.5041737145376849,True,True,Medium
1861 - LW2DYB,0.8247422680412371,-0.19268434382950125,False,True,Medium
1861 - LW2DYB,0.5087108013937283,-0.6758755940512846,False,True,Medium
431 - PE0SAT-11,1.0116731517509727,0.01160554612030789,True,True,Low
1696 - PE0SAT-31,0.027237354085603113,-3.6031659358399066,True,True,Low
2173 - PE0SAT-21,0.5817120622568094,-0.5417796920644786,True,True,Low
2968 - UX5UL,4.210743801652892,1.4376393070660385,True,True,Low
1864 - SA2KNG Omni UHF/VHF,2.688888888888889,0.9891280558264214,True,True,High
2173 - PE0SAT-21,0.04921259842519685,-3.011605622710281,True,True,Low
2125 - M0GLU,0.5685997171145686,-0.5645785772775517,True,True,High
4188 - ISAE.Supaero UHF,1.75,0.5596157879354227,True,True,Low
431 - PE0SAT-11,1.510556621880998,0.4124782066640363,True,True,Medium
1696 - PE0SAT-31,0.026871401151631478,-3.6166927121381085,True,True,Medium
2173 - PE0SAT-21,0.9385796545105566,-0.06338755227849494,True,True,Medium
2968 - UX5UL,1.997907949790795,0.6921006079892743,True,True,Low
2173 - PE0SAT-21,0.5566801619433198,-0.5857644195213513,True,True,Low
6 - Apomahon,0.386986301369863,-0.9493659835559412,True,True,High
1861 - LW2DYB,1.537953795379538,0.4304528286162767,False,True,High
2125 - M0GLU,0.9304964539007092,-0.0720370138681796,True,True,High
4186 - IAR-GS,0.48333333333333334,-0.7270487322356266,False,True,High
1675 - MAUSyagi,7.352941176470588,1.995100393246085,True,True,High
2968 - UX5UL,3.9856262833675564,1.3826944600864204,False,True,Low
1861 - LW2DYB,0.1527777777777778,-1.8787708462176846,False,True,Low
2173 - PE0SAT-21,0.07096774193548387,-2.645529844120876,False,True,Low
91 - M0EYT / 2E0NOG,0.13580246913580246,-1.9965538818740682,True,True,Medium
71 - PV8DX,2.775,1.0206507471983979,False,True,High
2012 - SP7THR-UHF,1.0258964143426295,0.025566780972006927,True,True,High
2012 - SP7THR-UHF,0.574,-0.5551258826625707,True,True,High
2012 - SP7THR-UHF,0.5903614457831325,-0.5270203096859712,True,True,High
1675 - MAUSyagi,1.6182965299684542,0.48137407129348886,True,True,Medium
2125 - M0GLU,1.574468085106383,0.4539174914941112,True,True,High
6 - Apomahon,1.065743944636678,0.06367309486114221,True,True,High
2968 - UX5UL,2.583732057416268,0.9492348875935092,False,True,Low
431 - PE0SAT-11,0.012919896640826873,-4.3489867805956814,False,True,Low
2968 - UX5UL,7.804387568555759,2.054686084335981,True,True,Medium
1861 - LW2DYB,0.6446700507614214,-0.4390166422793972,False,True,Low
431 - PE0SAT-11,1.1754068716094033,0.161614361367348,True,True,High
1696 - PE0SAT-31,0.9981916817359855,-0.0018099552452395303,True,True,High
2173 - PE0SAT-21,2.036101083032491,0.7110367453107205,True,True,High
1466 - PE0SAT-12,4.638888888888889,1.534474873960645,True,True,High
2125 - M0GLU,1.5879828326180256,0.4624645520725695,True,True,Medium
6 - Apomahon,0.46206896551724136,-0.7720411230296084,True,True,High
1675 - MAUSyagi,3.8867924528301887,1.3575842552374593,True,True,High
2968 - UX5UL,5.3901098901098905,1.6845657724885679,True,True,Medium
1466 - PE0SAT-12,2.9,1.0647107369924282,True,True,Medium
4188 - ISAE.Supaero UHF,2.5256410256410255,0.9264949020483967,True,True,High
2125 - M0GLU,0.8847262247838616,-0.12247703235966206,True,True,Medium
71 - PV8DX,0.15529411764705883,-1.8624344268979913,True,True,Medium
3951 - UT4UYF/M,2.049661399548533,0.7176746085561577,True,True,High
3951 - UT4UYF/M,1.5687645687645688,0.4502884107167109,True,True,Medium
1861 - LW2DYB,0.6148409893992933,-0.48639159842870855,False,True,Medium
1864 - SA2KNG Omni UHF/VHF,4.088888888888889,1.4082732678386658,True,True,High
2012 - SP7THR-UHF,0.6297071129707112,-0.4625004677425803,True,True,Medium
2012 - SP7THR-UHF,0.19066937119675456,-1.6572143917726863,True,True,Medium
1466 - PE0SAT-12,1.7,0.5306282510621704,True,True,High
1861 - LW2DYB,0.6320346320346321,-0.45881108881345706,False,True,Medium
2968 - UX5UL,5.816849816849817,1.7607588466221213,True,True,Medium
2968 - UX5UL,0.7476635514018691,-0.2908021997880246,True,True,Low
2968 - UX5UL,2.330316742081448,0.8460041991459833,True,True,Low
2968 - UX5UL,6.121996303142329,1.8118882366586688,True,True,Medium
2968 - UX5UL,2.4729064039408866,0.9053941406499418,True,True,Low
2968 - UX5UL,4.511494252873563,1.5066284185678793,False,True,Medium
2968 - UX5UL,2.8123711340206183,1.0340279474659242,True,True,Low
2968 - UX5UL,3.9264990328820115,1.367748197527404,True,True,Medium
2968 - UX5UL,4.470588235294118,1.4975199962301151,True,True,Low
3122 - Lovets,0.14093959731543623,-1.9594238682220362,False,True,Medium
1861 - LW2DYB,0.15359477124183007,-1.873437500242322,False,True,High
431 - PE0SAT-11,0.7546125461254612,-0.2815508453968445,True,True,Medium
2173 - PE0SAT-21,2.3321033210332103,0.8467705732671565,True,True,Medium
1864 - SA2KNG Omni UHF/VHF,2.3666666666666667,0.8614824953791601,True,True,High
431 - PE0SAT-11,0.3326226012793177,-1.1007467611967423,True,True,Low
2173 - PE0SAT-21,0.14072494669509594,-1.9609480264198538,True,True,Low
4188 - ISAE.Supaero UHF,1.0080906148867315,0.008058061329762441,True,True,Low
91 - M0EYT / 2E0NOG,0.2222222222222222,-1.5040773967762742,True,True,High
1864 - SA2KNG Omni UHF/VHF,0.5222222222222223,-0.6496620686202064,True,True,Medium
1696 - PE0SAT-31,0.23431734317343172,-1.451078914981055,True,True,Medium
4188 - ISAE.Supaero UHF,0.25806451612903225,-1.3545456628053103,True,True,Low
1861 - LW2DYB,0.2268041237113402,-1.483668525145067,False,True,Medium
2125 - M0GLU,0.11544011544011544,-2.1590033645160216,True,True,Medium
71 - PV8DX,0.20952380952380953,-1.5629178967992075,True,True,Low
2987 - VU2JEK_Nitin,1.603960396039604,0.4724758183911247,False,True,High
1861 - LW2DYB,0.397887323943662,-0.9215864194488654,False,True,Medium
1864 - SA2KNG Omni UHF/VHF,2.4833333333333334,0.9096017437233584,True,True,High
71 - PV8DX,0.41102756892230574,-0.8890949890656651,False,True,Medium
2987 - VU2JEK_Nitin,0.9899135446685879,-0.010137668284455116,True,True,Medium
2134 - MAUSyagi,4.338888888888889,1.4676182989494755,True,True,High
1696 - PE0SAT-31,0.007736943907156673,-4.861748513388538,True,True,Medium
2410 - GAO UHF,4.120567375886525,1.415990866473743,True,True,High
6 - Apomahon,0.11702127659574468,-2.145399509471633,True,True,Medium
6 - Apomahon,0.7137931034482758,-0.33716212971515064,True,True,High
1861 - LW2DYB,0.21926910299003322,-1.5174555227224502,False,True,High
71 - PV8DX,2.3080684596577017,0.8364110101026989,True,True,Medium
4186 - IAR-GS,0.2611111111111111,-1.3428092491801518,True,True,High
2134 - MAUSyagi,0.2611111111111111,-1.3428092491801518,True,True,Medium
431 - PE0SAT-11,0.10629067245119306,-2.241577744886022,False,True,Low
2173 - PE0SAT-21,0.28633405639913234,-1.2505961204102776,False,True,Low
1696 - PE0SAT-31,0.17407407407407408,-1.7482743572883161,True,True,Medium
71 - PV8DX,2.214446952595937,0.7950026895202275,False,True,High
2134 - MAUSyagi,0.9166666666666666,-0.08701137698962981,False,True,Medium
2968 - UX5UL,3.267080745341615,1.183896847753247,True,True,Low
4188 - ISAE.Supaero UHF,1.073968705547653,0.07136085743835988,True,True,High
3855 - GS ChNord UHF,1.1818181818181819,0.16705408466316624,True,True,High
71 - PV8DX,1.518181818181818,0.4175134466243388,True,True,High
2012 - SP7THR-UHF,0.8922155688622755,-0.11404750647129593,True,True,Medium
2012 - SP7THR-UHF,0.6451612903225806,-0.4382549309311553,True,True,High
4206 - NUUGS2,0.19550561797752808,-1.6321661635116564,True,True,High
1861 - LW2DYB,0.15714285714285714,-1.8505999692509885,False,True,Low
1466 - PE0SAT-12,3.216666666666667,1.168345626682785,True,True,High
